Id,Date,Name,Stars,Address,Country,City,Postal_Code,Score,Comments,Beach,Coffee/Tea maker,Non Smoking Rooms,n,Airport Shuttle (free),Free WiFi Internet Access Included,Rooms/Facilities for Disabled,Restaurant,Free Parking,Room-service,Garden,Family Rooms,Beach front,Spa & Wellness Centre,Fitness Room,Bar,Airport Shuttle,Parking (fee required),Wireless Lan,Swimming pool,24 hour Front Desk,Private Beach Area,BBQ facilities,Terrace,Elevator,Pets allowed,Price
314,2021-11-02,VORAMAR,4,"Avda Delfins Polg III, nº 13-14, 07769 Cala en Forcat, España",España,Forcat,07769,"8,0",160,nan,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,176
315,2021-11-02,Hotel Asturias,4,"Plaza Mayor, 11, 33201 Gijón, España",España,Gijón,33201,"7,9",1.221,"8,7",0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,59
316,2021-11-02,Hotel Isabel,4,"Paseo Marítimo, 47, 29620 Torremolinos, España",España,Torremolinos,29620,"8,6",953,"8,6",0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,67
317,2021-11-02,Iberostar Playa de Muro,4,"Avenida Albufera, 07408 Playa de Muro, España",España,Muro,07408,"8,9",385,"8,8",0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,148
318,2021-11-02,Hotel Spa Porta Maris by Melia,4,"Plaza Puerta Del Mar, 3-5, 03002 Alicante, España",España,Alicante,03002,"8,6",4.476,nan,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,173
319,2021-11-02,Hotel Concorde,4,"Tomás Miller, 85, 35007 Las Palmas de Gran Canaria, España",España,Canaria,35007,"7,7",1.118,"9,0",0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,88
320,2021-11-02,Hotel Riu Palace Meloneras,5,"Avda. Mar Mediterráneo s/n - Las Meloneras Gran Canaria, 35100 Maspalomas, España",España,Maspalomas,35100,"8,9",399,"8,9",0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,332
321,2021-11-02,Estela Barcelona,4,"Avenida Port D'aiguadolç, 8, 08870 Sitges, España",España,Sitges,08870,"8,4",1.054,"8,5",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,98
322,2021-11-02,IFA Altamarena Hotel,4,"Avenida del Saladar, 28, 35625 Morro del Jable, España",España,Jable,35625,"7,3",212,"9,6",0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,178
323,2021-11-02,Benabola Hotel & Suites,4,"Paseo Benabola, bloque 3 bajo, 29660 Marbella, España",España,Marbella,29660,"7,7",1.218,nan,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,77
324,2021-11-02,La Barracuda,3,"Avenida España, 1, 29620 Torremolinos, España",España,Torremolinos,29620,"8,2",1.941,"8,6",0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,49
325,2021-11-02,Hotel Cleopatra Palace,4,"Avenida de las Américas, s/n, 38660 Playa de las Américas, España",España,Américas,38660,"8,9",1.336,"8,6",0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,246
326,2021-11-02,Sol Principe,4,"Paseo Colorado, 26, 29620 Torremolinos, España",España,Torremolinos,29620,"7,7",1.615,"8,6",0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,88
327,2021-11-02,El Ancla,3,"González Gallego,10, 39770 Laredo, España",España,Laredo,39770,"7,7",592,"9,0",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,73
328,2021-11-02,Melia Costa del Sol,4,"Paseo Marítimo 11, Playa del Bajondillo, 29620 Torremolinos, España",España,Torremolinos,29620,"8,6",2.005,"8,6",0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,96
329,2021-11-02,H10 Tindaya,4,"Punta Del Roquito s/n, 35627 Costa Calma, España",España,Calma,35627,"8,3",788,"8,8",0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,120
330,2021-11-02,Gran Hotel del Sella,4,"Ricardo Cangas, 17, 33560 Ribadesella, España",España,Ribadesella,33560,"8,5",781,"8,6",0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,83
331,2021-11-02,Hotel Monte Puertatierra,4,"Avenida de Andalucí­a, 34, 11008 Cádiz, España",España,Cádiz,11008,"8,9",1.958,"8,7",0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,109
332,2021-11-02,Odissea Park,4,"Avinguda del Mar, 15, 08398 Santa Susanna, España",España,Susanna,08398,"9,0",800,nan,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,90
333,2021-11-02,First Flatotel International,3,"Ronda del Golf Oeste, 75, 29630 Benalmádena, España",España,Benalmádena,29630,"7,4",2.369,Primera línea de playa,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,50
334,2021-11-02,Boho Club,5,"Urb. Lomas de Rio Verde 144, 29602 Marbella, España",España,Marbella,29602,"9,1",353,"8,7",1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,498
335,2021-11-02,Hotel Los Ángeles Denia,4,"Carretera Las Marinas, Km. 4, 03700 Denia, España",España,Denia,03700,"8,9",1.152,nan,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,80
336,2021-11-02,Hotel Angela - Adults Recommended,4,"Jaen, 2, 29640 Fuengirola, España",España,Fuengirola,29640,"8,2",446,"8,6",0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,72
337,2021-11-02,Hotel Fontana Plaza,3,"Rambla Juan Mateo, 19, 03181 Torrevieja, España",España,Torrevieja,03181,"7,7",1.196,nan,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,70
338,2021-11-02,Hotel Boutique Calas de Alicante,3,"Avenida Costablanca, 22 A, 03540 Alicante, España",España,Alicante,03540,"8,4",1.894,"8,8",0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,55
339,2021-11-02,ME Sitges Terramar,4,"Paseo Marítimo, 80, 08870 Sitges, España",España,Sitges,08870,"8,8",1.486,"8,9",0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,157
340,2021-11-02,Royal Park Albatros,3,"Golf del Sur, 38620 San Miguel de Abona, España",España,Abona,38620,"7,8",2.012,Playa,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,67
341,2021-11-02,Costa del Sol Torremolinos Sustainable Boutique Hotel,nan,"Paseo del Colorado 29, 29620 Torremolinos, España",España,Torremolinos,29620,"8,5",1.249,"8,6",0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,60
342,2021-11-02,Hilton Diagonal Mar Barcelona,4,"Passeig del Taulat, 262 264, Sant Martí, 08019 Barcelona, España",España,Barcelona,08019,"7,9",1.166,nan,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,168
343,2021-11-02,Hotel Punta Sur,3,"Carretera Nacional, 340 Km 76, 11380 Tarifa, España",España,Tarifa,11380,"9,0",220,"9,1",0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,81
344,2021-11-02,El Tiburon Boutique Hotel & Spa (Adults Recommended),4,"Los Nidos, 7, 29620 Torremolinos, España",España,Torremolinos,29620,"8,8",1.637,"8,6",0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,52
345,2021-11-02,Flamingo Beach Mate,4,"Avenida España, 3, 38660 Adeje, España",España,Adeje,38660,"8,7",1.373,"8,5",0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,265
346,2021-11-02,Hotel Arts Barcelona,5,"Marina, 19-21, 08005 Barcelona, España",España,Barcelona,08005,"8,4",1.506,nan,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,282
347,2021-11-02,Hotel Playa de la Plata,4,"Carretera Atlanterra kilómetro uno, 11391 Zahara de los Atunes, España",España,Atunes,11391,"8,8",501,"9,4",1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,80
348,2021-11-02,Hotel Mar Azul & Surf,3,"Avenida Acacio Gutierrez, 98, 39340 Suances, España",España,Suances,39340,"8,3",667,"8,8",0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,59
349,2021-11-02,Dreams Lanzarote Playa Dorada Resort & Spa,5,"Urbanización Costa del Papagayo, 35570 Playa Blanca, España",España,Blanca,35570,"8,7",1.534,"8,8",0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,208
350,2021-11-02,NH Gijón,4,"Doctor Fleming, s/n, 33203 Gijón, España",España,Gijón,33203,"8,3",995,"8,7",0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,103
351,2021-11-02,Medplaya Hotel Pez Espada,4,"Calle Salvador Allende, 11, 29620 Torremolinos, España",España,Torremolinos,29620,"8,5",786,"8,6",0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,68
352,2021-11-02,Hotel Negresco - Adults Only,4,"Neopatria, 2, 07610 Playa de Palma, España",España,Palma,07610,"8,9",1.394,"8,5",0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,82
353,2021-11-02,Corallium Dunamar by Lopesan Hotels,4,"Helsinki, 8, 35100 Playa del Inglés, España",España,Inglés,35100,"8,3",132,"8,7",0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,332
354,2021-11-02,Masd Mediterraneo Hotel Apartamentos Spa,4,"Passeig Maritim, 50, 08860 Castelldefels, España",España,Castelldefels,08860,"8,7",1.204,nan,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,144
355,2021-11-02,Hotel Playa Golf,4,"Carretera del Arenal, 45, 07600 Playa de Palma, España",España,Palma,07600,"8,6",1.056,"8,5",0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,83
356,2021-11-02,AluaSoul Palma Hotel Adults Only,4,"Maestro Ekithai Ahn - Cala Estancia, 07610 Can Pastilla, España",España,Pastilla,07610,"8,4",644,"8,5",0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,90
357,2021-11-02,Boutique X,nan,"68 Avenida Condes de San Isidro, 29640 Fuengirola, España",España,Fuengirola,29640,"8,6",736,"8,6",1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,80
358,2021-11-02,Iberostar Grand El Mirador - Adults Only,5,"Avenida de Bruselas, s/n, 38660 Adeje, España",España,Adeje,38660,"9,4",410,"8,5",0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,491
359,2021-11-02,Gran Hotel Montesol Ibiza,5,"Paseo Vara de Rey, 2, 07800 Ibiza, España",España,Ibiza,07800,"8,6",332,nan,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,221
360,2021-11-02,Sol Torremolinos - Don Pablo,4,"Paseo Marítimo, s/n, 29620 Torremolinos, España",España,Torremolinos,29620,"8,5",1.569,"8,6",0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,84
361,2021-11-02,Hipotels La Geria,4,"Jupiter, 5, 35510 Puerto del Carmen, España",España,Carmen,35510,"8,7",638,"8,6",0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,128
362,2021-11-02,Sercotel Hotel Palacio del Mar,4,"Alcalde Vega Lamera, 5, 390005 Santander, España",España,Santander,390005,"8,2",1.595,"9,1",0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,69
363,2021-11-02,Hotel del Golf Playa,4,"Avenida del Golf, 2, 12100 Grao de Castellón, España",España,Castellón,12100,"7,1",735,"8,7",0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,41
364,2021-11-02,Mac Puerto Marina Benalmádena,4,"Avenida del Puerto Deportivo, s/n, 29630 Benalmádena, España",España,Benalmádena,29630,"8,8",982,"8,6",0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,119
365,2021-11-02,Hotel Riu Calypso - Adults Only,4,"Playa de Jandia Fuerteventura, 35625 Playa de Jandía, España",España,Jandía,35625,"8,2",74,"9,6",0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,217
366,2021-11-02,Hotel Agua Azul - Adults Only,4,"Emilio Ortuño 7 , 03501 Benidorm, España",España,Benidorm,03501,"8,3",98,"8,7",0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,76
367,2021-11-02,"Hotel Faro, a Lopesan Collection Hotel",5,"Plaza De Colón, 1, 35100 Maspalomas, España",España,Maspalomas,35100,"8,6",129,"8,9",1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,362
368,2021-11-02,Estepona Hotel & Spa Resort,4,"Arroyo Vaquero Playa, carretera A-7 km 150, 29680 Estepona, España",España,Estepona,29680,"8,5",800,nan,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,153
369,2021-11-02,Hotel Riu Palace Jandia,5,"Playa de Jandia, s/n, 35625 Playa de Jandía, España",España,Jandía,35625,"8,7",367,"9,6",0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,208
370,2021-11-02,Hotel Floresta,3,"Mercurio, 2, 35510 Puerto del Carmen, España",España,Carmen,35510,"8,6",765,Playa,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,119
371,2021-11-02,Don Carlos Resort & Spa,5,"Avenida Zurita, s/n, 29600 Marbella, España",España,Marbella,29600,"8,7",910,nan,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,211
372,2021-11-02,Hotel RH Corona del Mar 4* Sup,4,"Avenida Jaime I, 3, 03502 Benidorm, España",España,Benidorm,03502,"8,7",814,"8,7",0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,85
373,2021-11-02,Hotel Boutique Villa Favorita,4,"Zubieta Kalea 26, 20007 San Sebastián, España",España,Sebastián,20007,"9,5",181,"9,1",0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,179
374,2021-11-02,Apartamentos Llobet Ibiza,4,"Alejandro Llobet, 6-8, 07800 Ibiza, España",España,Ibiza,07800,"9,1",1.310,nan,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,98
375,2021-11-02,The Oasis by Don Carlos Resort,5,"Avenida Zurita s/n, 29604 Marbella, España",España,Marbella,29604,"8,9",204,nan,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,478
376,2021-11-02,Suites del Mar by Melia,4,"Plaza Puerta del Mar, 3-5, 03002 Alicante, España",España,Alicante,03002,"8,9",1.266,nan,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,266
377,2021-11-02,Princesa Yaiza Suite Hotel Resort,5,"Avenida de Papagayo, 22, 35580 Playa Blanca, España",España,Blanca,35580,"8,8",487,"8,8",1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,355
378,2021-11-02,W Barcelona,5,"Plaça Rosa dels Vents, 1 - Passeig Joan de Borbo, Ciutat Vella, 08039 Barcelona, España",España,Barcelona,08039,"8,5",3.842,nan,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,326
379,2021-11-02,Nobu Hotel Marbella,5,"Avenida Bulevar Príncipe Alfonso de Hohenlohe, 29602 Marbella, España",España,Marbella,29602,"8,9",689,nan,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,550
380,2021-11-02,Apartamentos Turisticos Fresno,3,"Avenida la Purisima 33, 03182 Torrevieja, España",España,Torrevieja,03182,"8,0",386,Playa,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,47
381,2021-11-02,Sol Lanzarote,4,"Grama, 2, 35510 Puerto del Carmen, España",España,Carmen,35510,"8,3",505,"8,6",0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,165
382,2021-11-02,Castilla Termal Balneario Solares,4,"Calvo Soltelo, 13, 39710 Solares, España",España,Solares,39710,"8,7",1.440,nan,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,111
383,2021-11-02,Hotel Son Caliu Spa Oasis,4,"Avenida Son Caliu, 8, 07181 Palmanova, España",España,Palmanova,07181,"8,9",1.046,"8,6",0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,76
384,2021-11-02,Hotel Fariones,5,"Roque del Este, 1, 35510 Puerto del Carmen, España",España,Carmen,35510,"9,4",162,"8,7",0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,491
385,2021-11-02,Hotel Estrella Norte,4,"Juan Hormaechea, s/n, 39195 Isla, España",España,Isla,39195,"7,8",334,"8,6",0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,72
386,2021-11-02,Blue Line Apartment Hotel,4,"11 Avinguda Marina Baixa, 03570 Villajoyosa, España",España,Villajoyosa,03570,"9,3",292,nan,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,148
387,2021-11-02,Iberostar Gaviotas Park-All inclusive,4,"Urbanización Las Gaviotas, Pasaje Playa, 3, 35626 Morro del Jable, España",España,Jable,35626,"8,7",111,"9,2",0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,224
388,2021-11-02,Apartaments B-Llobet Sun & Confort,4,"Avenida Pere Matutes Noguera, 20, 07800 Ibiza, España",España,Ibiza,07800,"9,2",641,nan,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,171
389,2021-11-02,Hotel Spa Cádiz Plaza,4,"Glorieta Ingeniero La Cierva, 3, 11010 Cádiz, España",España,Cádiz,11010,"8,4",1.440,"9,1",0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,84
390,2021-11-02,Iberostar Playa Gaviotas-All inclusive,4,"Urbanización Las Gaviotas. Pasaje Playa, 2, 35626 Morro del Jable, España",España,Jable,35626,"9,0",232,"9,2",0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,247
391,2021-11-02,Puente Romano Beach Resort,5,"Bulevar Príncipe Alfonso von Hohenlohe s/n, 29602 Marbella, España",España,Marbella,29602,"8,8",598,nan,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,726
392,2021-11-02,Las Arenas Balneario Resort,5,"Eugenia Viñes, 22 - 24, Poblados marítimos, 46011 Valencia, España",España,Valencia,46011,"8,9",2.220,"8,6",0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,240
393,2021-11-02,Hotel AR Golf Almerimar,5,"Avenida Arquitecto Julián Laguna, s/n, 04711 Almerimar, España",España,Almerimar,04711,"8,7",292,nan,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,142
394,2021-11-02,Six Senses Ibiza,5,"Carrer Cami­ de sa Torre 71, 07810 Portinatx, España",España,Portinatx,07810,"8,3",49,"9,0",1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,595
395,2021-11-02,Iberostar Selection Playa de Palma,5,"Marbella, 36, 07610 Playa de Palma, España",España,Palma,07610,"8,9",961,"8,5",0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,298
396,2021-11-02,Hotel Pazo Los Escudos Spa & Beach,5,"Avenida Atlántida, 106, 36208 Vigo, España",España,Vigo,36208,"9,0",991,"8,5",0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,138
397,2021-11-02,Cristine Bedfor,5,"17 Carrer de la Infanta, 07702 Mahón, España",España,Mahón,07702,"9,4",57,nan,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,129
398,2021-11-02,Iberostar Grand Salomé - Adults Only,5,"Londres, 15, 38660 Adeje, España",España,Adeje,38660,"9,0",41,"8,5",0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.033
399,2021-11-02,"Vincci Selección Aleysa, Hotel Boutique & Spa",5,"Avenida Antonio Machado, 54, 29630 Benalmádena, España",España,Benalmádena,29630,"9,6",470,"8,6",1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,225
400,2021-11-02,Las Arenas Balneario Resort,5,"Eugenia Viñes, 22 - 24, Poblados marítimos, 46011 Valencia, España",España,Valencia,46011,"8,9",2.220,"8,6",0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,240
401,2021-11-02,Hotel AR Golf Almerimar,5,"Avenida Arquitecto Julián Laguna, s/n, 04711 Almerimar, España",España,Almerimar,04711,"8,7",292,nan,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,142
402,2021-11-02,Six Senses Ibiza,5,"Carrer Cami­ de sa Torre 71, 07810 Portinatx, España",España,Portinatx,07810,"8,3",49,"9,0",1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,595
403,2021-11-02,Iberostar Selection Playa de Palma,5,"Marbella, 36, 07610 Playa de Palma, España",España,Palma,07610,"8,9",961,"8,5",0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,298
404,2021-11-02,Cristine Bedfor,5,"17 Carrer de la Infanta, 07702 Mahón, España",España,Mahón,07702,"9,4",57,nan,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,129
405,2021-11-02,Iberostar Grand Salomé - Adults Only,5,"Londres, 15, 38660 Adeje, España",España,Adeje,38660,"9,0",41,"8,5",0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.033
406,2021-11-02,"Vincci Selección Aleysa, Hotel Boutique & Spa",5,"Avenida Antonio Machado, 54, 29630 Benalmádena, España",España,Benalmádena,29630,"9,6",470,"8,6",1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,225
407,2021-11-02,Secrets Mallorca Villamil Resort & Spa - Adults Only (+18),5,"Secrets Mallorca Villamil , 07160 Paguera, España",España,Paguera,07160,"8,6",359,"8,5",1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,269
408,2021-11-02,Seaside Palm Beach,5,"Avenida del Oasis, s/n, 35100 Maspalomas, España",España,Maspalomas,35100,"9,1",612,"8,9",0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,342
409,2021-11-02,Morasol Suites,4,"Juan Díaz Rodríguez, 12, 35130 Puerto Rico, España",España,Rico,35130,"8,8",45,nan,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,201
410,2021-11-02,Bohemia Suites & Spa - Adults Only,5,"Avenida Estados Unidos, 28, 35100 Playa del Inglés, España",España,Inglés,35100,"8,9",344,"8,7",0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,320
411,2021-11-02,Marbella Club Hotel · Golf Resort & Spa,5,"Bulevar Príncipe Alfonso Von Hohenlohe, s/n, 29600 Marbella, España",España,Marbella,29600,"9,3",301,nan,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,792
412,2021-11-02,Complejo turístico Quinta La Espadaña,4,"calla el LLugar s./n. BEDRIÑANA  VILLAVICIOSA, 33315 Bedriñana, España",España,Bedriñana,33315,"8,7",67,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,115
413,2021-11-02,Aparthotel Attica21 As Galeras,3,"Antonio J. de Sucre, 17, 15179 Bastiagueiro, España",España,Bastiagueiro,15179,"8,8",845,nan,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,49
414,2021-11-02,Hotel Mestral Perelló,2,"C/ Major, 25, 43519 El Perelló, España",España,Perelló,43519,"8,8",41,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,53
415,2021-11-02,Hotel Puente de los Santos,1,"Av. De Galicia 15, 33740 Tapia de Casariego, España",España,Casariego,33740,"8,5",346,"8,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
416,2021-11-02,Hotel Lo Monte,1,"Carretera N332, km. 42,5, 03190 Pilar de la Horadada, España",España,Horadada,03190,"8,6",518,"8,5",0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,45
417,2021-11-02,HOTEL MIRAMAR,1,"CARRETERA NACIONAL 340 TORREBLANCA SPAIN, 12596 Torreblanca, España",España,Torreblanca,12596,"6,8",143,nan,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,27
418,2021-11-02,Hotel A´Marisqueira,2,"Rua Barcala 51.01 (Bajo), 15176 Oleiros, España",España,Oleiros,15176,"8,4",475,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,37
419,2021-11-02,Parador de El Hierro,3,"Las Playas, 15, 38900 Las Casas, España",España,Casas,38900,"8,2",591,nan,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,165
